transacao_id,valor,hora,merchant_category,device_type,hist_compras_30d,tempo_conta_dias,fraude
595,22.0,22,servicos,atm,48,2689,0
596,56.49,1,alimentacao,desktop,40,698,0
597,50.77,19,servicos,atm,18,2172,0
598,220.05,8,transporte,desktop,71,2652,0
599,117.43,9,saude,mobile,3,2749,0
600,12.78,17,vestuario,mobile,43,2383,0
601,158.69,5,alimentacao,desktop,21,1102,0
602,47.69,3,servicos,desktop,41,1985,0
603,365.73,23,alimentacao,mobile,78,1665,0
604,45.13,8,servicos,mobile,7,1441,0
605,44.69,4,saude,mobile,4,2124,0
606,163.24,16,vestuario,mobile,65,2044,0
607,208.35,5,eletronicos,desktop,55,2425,0
608,147.36,18,vestuario,desktop,32,1663,0
609,14.1,1,transporte,tablet,17,1975,0
610,162.69,12,alimentacao,mobile,48,862,0
611,28.85,9,saude,tablet,20,1420,0
612,116.61,22,transporte,mobile,52,2458,0
613,18.8,12,transporte,mobile,32,2315,0
614,147.08,22,alimentacao,tablet,61,1538,0
615,37.07,5,saude,atm,52,1701,0
616,21.96,11,saude,atm,46,772,0
617,197.39,19,transporte,mobile,7,1149,0
618,117.43,3,alimentacao,mobile,49,1993,0
619,45.82,22,servicos,desktop,55,347,0
620,444.21,18,transporte,tablet,41,56,0
621,55.44,16,saude,mobile,47,1800,0
622,93.25,5,saude,mobile,49,2160,0
623,121.0,19,servicos,mobile,18,2942,0
624,45.53,20,alimentacao,mobile,35,1411,0
625,151.15,7,servicos,mobile,10,370,0
626,50.06,14,saude,desktop,62,1903,0
627,57.24,1,transporte,mobile,11,924,0
628,402.99,9,servicos,desktop,64,472,0
629,28.66,3,transporte,desktop,50,1863,0
630,6.33,13,saude,mobile,41,2155,0
631,529.55,13,vestuario,mobile,40,165,0
632,1486.62,12,alimentacao,atm,11,2170,0
633,57.64,16,eletronicos,desktop,52,1723,0
634,10.69,22,alimentacao,tablet,29,2225,0
635,63.97,4,transporte,mobile,62,1890,0
636,65.7,5,saude,desktop,67,1402,0
637,73.05,5,alimentacao,atm,73,1003,0
638,26.45,22,saude,mobile,73,1921,0
639,170.29,2,alimentacao,mobile,60,599,0
640,160.29,0,vestuario,atm,21,1648,0
641,17.39,3,saude,mobile,21,2259,0
642,194.24,18,vestuario,mobile,75,700,0
643,860.88,13,servicos,atm,77,257,0
644,108.76,22,saude,mobile,22,70,0
645,62.11,4,vestuario,desktop,51,1665,0
646,77.0,9,servicos,desktop,73,1241,0
647,177.11,13,alimentacao,desktop,67,1962,0
648,13.41,1,transporte,mobile,74,2444,0
649,107.86,22,alimentacao,mobile,28,2936,0
650,58.59,19,servicos,tablet,40,967,0
651,687.19,3,vestuario,tablet,47,338,0
652,74.32,20,vestuario,mobile,76,2247,0
653,563.79,10,saude,mobile,78,58,0
654,26.73,8,alimentacao,mobile,43,1919,0
655,171.74,22,saude,mobile,68,826,0
656,127.91,12,alimentacao,tablet,30,1060,0
657,34.61,5,transporte,atm,48,372,0
658,109.41,19,vestuario,mobile,64,2,0
659,341.64,17,transporte,atm,70,582,0
660,63.04,4,vestuario,tablet,8,1293,0
661,14.0,16,servicos,desktop,5,882,0
662,88.29,15,servicos,atm,17,1179,0
663,33.36,6,alimentacao,mobile,8,336,0
664,61.77,10,alimentacao,atm,17,417,0
665,82.29,20,alimentacao,mobile,75,2242,0
666,13.79,4,eletronicos,mobile,49,2456,0
667,15.22,17,alimentacao,desktop,7,2220,0
668,152.97,19,transporte,mobile,56,2866,0
669,50.65,22,servicos,desktop,75,2194,0
670,5.36,7,saude,mobile,66,364,0
671,213.43,6,servicos,mobile,68,2211,0
672,121.46,22,alimentacao,desktop,71,693,0
673,41.05,11,vestuario,mobile,60,2331,0
674,21.15,13,alimentacao,mobile,70,1897,0
675,225.74,12,transporte,mobile,63,2540,0
676,132.2,12,transporte,atm,54,2852,0
677,1237.52,14,saude,desktop,15,2066,0
678,142.91,10,vestuario,mobile,73,2802,0
679,137.89,9,alimentacao,desktop,7,1621,0
680,74.92,9,vestuario,desktop,22,2794,0
681,221.06,15,saude,mobile,57,267,0
682,179.04,19,alimentacao,mobile,58,1320,0
683,356.7,13,servicos,desktop,70,2288,0
684,50.73,16,alimentacao,mobile,6,2957,0
685,55.76,9,alimentacao,tablet,63,2607,0
686,53.14,18,servicos,mobile,10,1094,0
687,214.84,9,alimentacao,desktop,48,1884,0
688,467.88,10,servicos,mobile,18,261,0
689,54.34,1,alimentacao,desktop,45,348,0
690,56.42,6,vestuario,atm,8,2113,0
691,127.16,17,vestuario,mobile,2,939,0
692,68.69,2,servicos,mobile,77,1668,0
693,256.53,5,servicos,desktop,40,619,0
694,7.56,18,vestuario,mobile,37,2398,0
695,36.26,20,transporte,mobile,31,258,0
696,38.07,9,alimentacao,desktop,72,1863,0
697,7.01,9,vestuario,mobile,62,2031,0
698,31.19,12,eletronicos,mobile,38,2462,0
699,32.9,18,alimentacao,mobile,9,767,0
700,72.15,11,saude,mobile,55,1032,0
701,306.21,4,transporte,atm,16,1668,0
702,68.75,10,alimentacao,mobile,25,864,0
703,28.97,6,saude,mobile,52,2209,0
704,84.55,16,vestuario,desktop,76,2271,0
705,285.46,3,servicos,tablet,17,2267,0
706,30.77,14,alimentacao,mobile,2,1493,0
707,33.06,3,transporte,desktop,33,1883,0
708,166.4,23,vestuario,desktop,55,539,0
709,70.55,15,alimentacao,mobile,52,593,0
710,183.5,3,servicos,mobile,76,1125,0
711,88.68,23,alimentacao,desktop,16,621,0
712,194.77,13,alimentacao,mobile,63,2402,0
713,28.83,14,alimentacao,mobile,61,773,0
714,88.83,1,alimentacao,desktop,66,2771,0
715,71.4,4,alimentacao,mobile,72,1233,0
716,23.63,19,servicos,mobile,23,2281,0
717,16.12,11,vestuario,mobile,24,229,0
718,191.39,14,alimentacao,tablet,36,2154,0
719,61.19,23,vestuario,desktop,27,1367,0
720,29.24,10,alimentacao,mobile,10,2435,0
721,80.98,9,transporte,mobile,26,543,0
722,311.32,19,servicos,atm,30,602,0
723,7.32,1,servicos,desktop,60,2588,0
724,17.35,10,vestuario,desktop,0,1739,0
725,32.62,20,alimentacao,mobile,60,1687,0
726,449.12,5,alimentacao,mobile,62,1782,0
727,122.84,7,servicos,mobile,10,1074,0
728,209.36,11,vestuario,tablet,76,2837,0
729,25.68,1,vestuario,atm,57,1663,0
730,26.27,1,saude,mobile,56,46,0
731,147.32,6,transporte,desktop,61,860,0
732,95.98,21,servicos,tablet,64,2911,0
733,164.62,5,vestuario,tablet,32,1459,0
734,73.23,17,alimentacao,mobile,41,2178,0
735,122.24,10,alimentacao,mobile,48,56,0
736,107.12,18,vestuario,atm,15,68,0
737,211.78,7,alimentacao,mobile,4,614,0
738,218.7,20,vestuario,mobile,57,1556,0
739,15.15,8,servicos,mobile,19,1828,0
740,7.6,18,eletronicos,mobile,23,210,0
741,270.95,19,eletronicos,mobile,8,2750,0
742,332.45,10,vestuario,desktop,36,1810,0
743,29.29,16,eletronicos,atm,45,1055,0
744,11.64,2,servicos,mobile,72,1355,0
745,100.38,11,alimentacao,atm,39,1518,0
746,250.62,8,saude,atm,29,2317,0
747,650.25,22,alimentacao,desktop,63,279,0
748,158.84,22,alimentacao,desktop,23,1738,0
749,59.81,18,servicos,tablet,0,1569,0
750,33.7,22,alimentacao,desktop,2,2359,0
751,91.16,23,alimentacao,mobile,67,1080,0
752,64.77,18,alimentacao,atm,56,1106,0
753,29.47,14,servicos,mobile,14,2422,0
754,857.17,4,vestuario,atm,17,2570,0
755,641.42,19,alimentacao,mobile,66,2470,0
756,314.08,4,eletronicos,mobile,51,2599,0
757,32.69,4,alimentacao,desktop,38,308,0
758,230.56,21,saude,desktop,29,1966,0
759,181.92,2,alimentacao,mobile,30,2064,0
760,146.47,3,vestuario,tablet,63,791,0
761,355.89,12,eletronicos,mobile,15,1360,0
762,181.07,14,vestuario,mobile,71,2974,0
763,203.16,1,saude,desktop,19,418,0
764,181.38,9,transporte,mobile,18,2453,0
765,130.96,5,servicos,mobile,30,954,0
766,12.65,7,transporte,mobile,63,2555,0
767,98.69,4,vestuario,mobile,0,1604,0
768,48.82,16,transporte,atm,12,35,0
769,22.02,11,alimentacao,mobile,30,328,0
770,572.49,23,alimentacao,desktop,11,2478,0
771,602.99,0,alimentacao,desktop,30,2374,0
772,401.47,18,saude,mobile,34,654,0
773,119.19,21,servicos,atm,49,1924,0
774,397.7,11,alimentacao,mobile,25,1525,0
775,91.22,16,eletronicos,mobile,43,162,0
776,112.51,10,servicos,desktop,78,2113,0
777,27.04,14,transporte,desktop,36,479,0
778,139.31,21,transporte,mobile,64,1231,0
779,96.2,12,servicos,tablet,21,25,0
780,21.48,13,alimentacao,atm,71,731,0
781,85.09,23,eletronicos,mobile,45,2808,0
782,82.46,11,alimentacao,desktop,10,1501,0
783,650.22,4,alimentacao,mobile,72,2170,0
784,240.72,16,vestuario,mobile,57,899,0
785,91.16,16,servicos,mobile,27,130,0
786,118.35,5,saude,mobile,48,1846,0
787,94.5,17,alimentacao,desktop,75,721,0
788,72.01,1,servicos,mobile,7,330,1
789,27.37,7,saude,mobile,3,1483,0
790,76.24,20,vestuario,mobile,63,1225,0
791,39.62,14,saude,mobile,23,349,0
792,22.75,14,saude,desktop,68,1775,0
793,157.96,14,servicos,mobile,61,1338,0
794,138.43,3,saude,mobile,73,2971,0
795,12.61,23,vestuario,mobile,60,267,0
796,78.65,7,eletronicos,mobile,75,1486,0
797,269.15,18,saude,desktop,49,2380,0
798,288.63,23,servicos,mobile,8,1278,0
799,278.22,5,alimentacao,desktop,16,627,0
800,93.95,15,transporte,desktop,70,2967,0
801,35.53,1,alimentacao,mobile,23,976,0
802,27.33,15,servicos,mobile,75,2776,0
803,131.51,10,alimentacao,mobile,69,2522,0
804,136.62,1,transporte,mobile,55,2019,0
805,370.95,16,eletronicos,mobile,10,2320,0
806,301.86,23,alimentacao,atm,14,1634,0
807,77.83,1,saude,mobile,59,2006,0
808,22.91,21,eletronicos,mobile,32,813,0
809,63.37,20,alimentacao,tablet,32,168,0
810,114.31,13,alimentacao,atm,7,1871,0
811,72.08,21,servicos,mobile,36,2409,0
812,47.67,7,vestuario,mobile,0,2502,0
813,118.89,17,eletronicos,mobile,11,2286,0
814,51.71,16,transporte,tablet,73,2944,0
815,45.11,13,saude,desktop,60,1784,1
816,126.8,20,servicos,mobile,77,513,0
817,57.85,21,servicos,mobile,72,616,0
818,117.74,18,transporte,mobile,73,822,0
819,121.57,14,saude,desktop,32,2926,0
820,25.7,23,servicos,mobile,20,2653,0
821,53.02,13,transporte,mobile,54,2177,0
822,437.71,15,saude,mobile,49,2583,0
823,25.07,4,servicos,desktop,34,1026,0
824,8.77,7,servicos,mobile,39,2150,0
825,11.61,21,servicos,atm,16,501,0
826,92.95,11,transporte,mobile,39,312,0
827,93.13,12,eletronicos,mobile,77,1926,0
828,79.09,19,alimentacao,mobile,34,2119,0
829,342.27,7,vestuario,mobile,41,1785,0
830,4.76,6,transporte,mobile,75,1407,0
831,139.15,0,transporte,mobile,68,1818,0
832,501.49,5,saude,mobile,63,1114,0
833,26.03,12,alimentacao,mobile,0,882,1
834,59.28,17,servicos,tablet,67,752,0
835,39.32,7,alimentacao,mobile,6,1093,0
836,33.66,10,alimentacao,tablet,2,954,0
837,62.87,5,alimentacao,tablet,28,476,0
838,432.78,19,transporte,desktop,32,1607,0
839,679.34,12,eletronicos,mobile,9,1234,0
840,62.21,3,transporte,desktop,47,486,0
841,731.84,14,vestuario,tablet,73,2720,0
842,93.61,8,eletronicos,mobile,52,1528,0
843,619.59,20,alimentacao,mobile,76,428,0
844,81.24,6,transporte,mobile,71,145,0
845,103.98,20,alimentacao,mobile,65,257,0
846,134.56,16,alimentacao,mobile,13,1232,0
847,2971.25,3,alimentacao,mobile,51,727,0
848,229.62,18,servicos,desktop,7,2880,0
849,41.35,17,vestuario,mobile,61,1409,0
850,261.36,10,servicos,mobile,71,2217,0
851,60.46,3,servicos,atm,9,734,0
852,52.52,11,eletronicos,mobile,40,206,0
853,244.56,14,transporte,mobile,10,1005,0
854,93.15,3,alimentacao,mobile,43,2063,0
855,122.29,8,vestuario,mobile,36,2292,0
856,91.41,16,alimentacao,mobile,71,589,0
857,130.35,13,alimentacao,mobile,21,890,0
858,143.66,23,saude,tablet,59,1423,0
859,10.69,5,alimentacao,tablet,52,1041,1
860,187.4,18,alimentacao,mobile,58,883,0
861,30.56,10,saude,desktop,76,2951,0
862,18.42,5,transporte,desktop,14,2802,1
863,84.42,22,transporte,tablet,1,1069,0
864,98.73,14,alimentacao,mobile,49,164,0
865,41.98,12,transporte,desktop,9,1077,0
866,224.56,7,saude,mobile,36,2642,0
867,20.57,21,vestuario,mobile,41,2698,0
868,57.53,0,eletronicos,tablet,48,2104,0
869,47.31,2,transporte,mobile,0,2027,0
870,85.52,4,transporte,mobile,46,1089,0
871,122.33,15,vestuario,mobile,62,1323,0
872,29.71,2,alimentacao,tablet,2,2639,0
873,199.68,19,alimentacao,mobile,31,648,0
874,96.48,4,vestuario,mobile,27,1219,0
875,11.23,16,servicos,desktop,27,2631,0
876,10.44,19,saude,mobile,36,2095,0
877,88.81,21,servicos,mobile,11,328,0
878,70.59,7,eletronicos,desktop,40,2363,0
879,80.34,1,servicos,atm,6,204,0
880,87.29,18,saude,desktop,7,859,0
881,115.37,10,alimentacao,mobile,42,2759,0
882,255.29,22,transporte,mobile,71,217,0
883,26.52,4,alimentacao,desktop,56,563,0
884,24.8,13,saude,mobile,26,2604,0
885,27.04,2,saude,desktop,27,2009,0
886,123.69,11,servicos,mobile,39,694,0
887,354.05,0,alimentacao,tablet,2,1032,0
888,56.01,18,saude,mobile,53,2795,0
889,5.74,14,alimentacao,atm,10,1816,0
890,13.81,2,alimentacao,mobile,57,945,0
891,36.01,11,vestuario,desktop,29,433,0
892,48.74,10,servicos,mobile,30,1245,0
893,57.44,16,servicos,mobile,35,951,0
894,93.92,11,transporte,mobile,10,1291,0
895,63.88,11,transporte,mobile,19,146,0
896,285.51,19,eletronicos,mobile,16,1404,0
897,42.79,12,alimentacao,mobile,67,740,0
898,34.86,19,servicos,atm,13,2888,0
899,152.44,21,transporte,tablet,10,831,0
900,16.62,20,alimentacao,desktop,19,736,0
901,138.19,22,transporte,mobile,33,907,0
902,100.77,16,servicos,mobile,48,1825,0
903,76.54,13,servicos,mobile,33,2194,0
904,516.51,12,alimentacao,mobile,42,883,0
905,45.4,4,alimentacao,desktop,41,2082,0
906,868.12,19,saude,tablet,13,393,0
907,70.25,16,vestuario,mobile,0,575,0
908,22.09,20,transporte,mobile,54,867,0
909,97.21,16,alimentacao,mobile,75,2098,0
910,27.55,11,saude,mobile,5,1657,0
911,39.37,7,servicos,mobile,73,1384,0
912,139.31,23,alimentacao,mobile,72,1821,0
913,165.86,17,alimentacao,mobile,63,589,0
914,45.4,20,alimentacao,mobile,45,791,0
915,266.71,14,alimentacao,desktop,27,2118,0
916,321.58,12,alimentacao,atm,47,2961,0
917,437.0,0,alimentacao,mobile,0,1,0
918,161.15,1,alimentacao,mobile,22,1088,0
919,403.34,16,transporte,mobile,31,2650,0
920,11.37,5,eletronicos,desktop,40,2496,0
921,63.45,1,eletronicos,mobile,21,785,0
922,34.68,18,servicos,desktop,34,106,0
923,102.63,14,alimentacao,mobile,58,1703,0
924,48.01,2,servicos,atm,76,2085,0
925,74.98,11,saude,mobile,65,764,0
926,713.65,11,saude,mobile,6,911,0
927,74.69,0,alimentacao,mobile,47,2022,0
928,141.91,14,alimentacao,mobile,36,1611,0
929,69.72,9,vestuario,mobile,41,847,0
930,97.84,21,alimentacao,tablet,63,2509,0
931,90.61,2,alimentacao,desktop,26,2710,0
932,147.4,20,alimentacao,atm,43,2174,0
933,324.35,0,vestuario,atm,70,2838,0
934,551.22,18,servicos,mobile,45,1079,0
935,126.54,18,alimentacao,tablet,44,333,0
936,172.17,9,saude,desktop,72,2197,0
937,25.38,6,servicos,mobile,2,1681,0
938,81.72,3,alimentacao,desktop,30,1242,0
939,253.24,8,transporte,atm,39,782,0
940,233.36,16,alimentacao,desktop,0,191,0
941,113.61,17,saude,desktop,37,515,0
942,238.66,4,servicos,mobile,74,1997,0
943,154.45,0,vestuario,tablet,63,685,0
944,337.09,13,vestuario,mobile,2,2810,0
945,123.75,13,alimentacao,desktop,70,1420,0
946,60.87,23,saude,desktop,63,251,0
947,130.25,18,saude,mobile,70,1962,0
948,3.58,13,servicos,mobile,11,2063,0
949,137.16,14,eletronicos,desktop,71,539,0
950,1.63,15,alimentacao,mobile,1,2519,0
951,13.52,10,alimentacao,mobile,2,2213,0
952,147.96,16,alimentacao,mobile,28,1790,0
953,152.21,4,vestuario,desktop,65,364,0
954,25.06,19,servicos,mobile,69,1456,0
955,41.13,20,saude,mobile,50,2912,0
956,406.5,10,alimentacao,tablet,2,712,0
957,52.86,10,alimentacao,mobile,69,2807,0
958,1061.26,11,alimentacao,tablet,21,582,0
959,89.83,19,saude,mobile,59,1819,0
960,141.01,4,servicos,mobile,22,1189,0
961,533.02,8,eletronicos,desktop,45,205,0
962,103.97,14,vestuario,mobile,7,1924,0
963,29.89,16,vestuario,atm,79,1420,0
964,79.78,7,alimentacao,mobile,7,944,0
965,86.56,2,alimentacao,tablet,76,698,0
966,20.06,12,alimentacao,mobile,72,1465,0
967,67.94,15,alimentacao,tablet,12,318,0
968,39.79,18,vestuario,mobile,55,1800,0
969,248.84,0,transporte,desktop,27,279,0
970,93.51,0,servicos,mobile,24,630,0
971,65.95,9,vestuario,tablet,26,1528,0
972,80.09,13,eletronicos,mobile,19,2224,0
973,115.06,0,saude,mobile,76,1193,0
974,177.42,4,transporte,desktop,3,1886,0
975,29.97,10,vestuario,mobile,28,2795,0
976,28.62,6,alimentacao,desktop,28,1775,0
977,303.43,17,servicos,desktop,33,2250,0
978,57.19,0,eletronicos,mobile,24,1434,0
979,18.94,21,alimentacao,desktop,53,780,0
980,146.67,4,alimentacao,mobile,73,1095,0
981,149.86,10,servicos,desktop,53,1055,0
982,16.71,23,vestuario,mobile,17,1646,0
983,115.87,15,vestuario,mobile,79,454,0
984,202.18,23,transporte,tablet,32,2297,0
985,135.89,0,vestuario,atm,24,458,0
986,180.4,17,vestuario,atm,54,2118,0
987,19.21,1,alimentacao,desktop,77,1416,0
988,129.56,14,eletronicos,mobile,25,2213,0
989,64.53,7,eletronicos,mobile,16,526,0
990,52.93,18,servicos,mobile,62,629,0
991,234.54,2,transporte,desktop,38,757,0
992,458.15,21,transporte,mobile,58,2339,0
993,647.95,11,saude,atm,36,796,0
994,382.33,12,servicos,mobile,2,1006,0
995,79.78,13,alimentacao,mobile,28,420,0
996,132.69,0,saude,tablet,68,700,0
997,209.24,7,alimentacao,mobile,74,2568,0
998,102.85,17,servicos,mobile,29,365,0
999,103.94,23,alimentacao,mobile,55,2737,0
1000,222.77,23,transporte,atm,7,2491,0
1001,84.33,12,saude,mobile,17,2844,0
1002,40.36,6,alimentacao,mobile,55,1869,0
1003,57.06,11,servicos,mobile,3,2052,0
1004,180.78,11,eletronicos,desktop,59,2524,0
1005,90.31,9,alimentacao,mobile,77,2128,0
1006,130.87,8,saude,desktop,5,1684,0
1007,188.12,20,eletronicos,mobile,46,1263,0
1008,59.6,9,servicos,atm,28,2580,0
1009,206.82,0,servicos,desktop,51,949,0
1010,136.55,17,alimentacao,desktop,71,1670,0
1011,23.14,15,alimentacao,mobile,6,181,0
1012,439.89,9,transporte,mobile,53,1937,0
1013,51.89,15,eletronicos,mobile,14,396,0
1014,14.58,22,alimentacao,mobile,42,170,0
1015,28.52,22,transporte,mobile,35,890,0
1016,29.28,18,servicos,mobile,40,2009,0
1017,95.33,14,alimentacao,mobile,61,2472,0
1018,66.6,0,servicos,mobile,48,1793,0
1019,62.15,12,eletronicos,mobile,27,1962,0
1020,177.98,19,alimentacao,mobile,52,726,0
1021,130.83,20,alimentacao,desktop,47,321,0
1022,127.44,18,alimentacao,mobile,5,339,0
1023,141.29,23,vestuario,desktop,49,226,0
1024,177.28,12,alimentacao,mobile,26,1042,0
1025,8.86,2,servicos,atm,11,2244,0
1026,60.29,11,servicos,mobile,42,181,0
1027,8.18,7,alimentacao,mobile,41,1040,0
1028,93.66,20,servicos,desktop,58,1802,0
1029,89.56,18,saude,mobile,34,179,0
1030,284.32,10,alimentacao,mobile,59,1638,0
1031,332.42,9,saude,mobile,22,1193,0
1032,112.51,3,alimentacao,atm,48,2753,0
1033,51.91,1,vestuario,tablet,77,1489,0
1034,153.5,7,alimentacao,mobile,46,1553,0
1035,50.36,5,servicos,tablet,54,2550,0
1036,89.88,6,servicos,mobile,29,2189,0
1037,266.33,23,saude,mobile,54,1644,0
1038,48.74,16,saude,mobile,66,1992,0
1039,218.38,13,alimentacao,mobile,69,1211,0
1040,189.64,4,vestuario,atm,73,2099,0
1041,31.49,20,alimentacao,tablet,24,926,0
1042,262.77,15,alimentacao,atm,67,941,0
1043,194.11,12,alimentacao,desktop,27,2485,0
1044,100.7,11,saude,mobile,69,1246,0
1045,38.92,13,vestuario,desktop,0,1594,0
1046,34.98,20,alimentacao,mobile,72,360,0
1047,49.83,17,saude,tablet,17,1031,0
1048,163.51,11,servicos,mobile,16,1951,0
1049,31.46,16,transporte,tablet,44,1591,0
1050,145.66,22,eletronicos,desktop,41,908,0
1051,22.97,7,servicos,mobile,12,90,0
1052,71.92,21,vestuario,mobile,42,1646,0
1053,101.56,14,eletronicos,mobile,64,1047,0
1054,1325.63,4,eletronicos,mobile,38,2764,0
1055,19.79,23,alimentacao,tablet,46,132,0
1056,454.51,16,eletronicos,mobile,67,2049,0
1057,106.15,9,transporte,mobile,14,1149,0
1058,141.5,5,alimentacao,mobile,26,803,0
1059,102.53,21,alimentacao,mobile,71,2142,0
1060,146.82,19,vestuario,mobile,12,1544,0
1061,76.02,1,transporte,tablet,20,224,0
1062,445.61,15,transporte,desktop,21,1806,0
1063,54.48,2,alimentacao,atm,65,536,0
1064,312.77,7,saude,mobile,11,2550,0
1065,44.31,13,alimentacao,mobile,29,724,0
1066,84.24,5,transporte,mobile,32,2381,0
1067,27.68,12,alimentacao,mobile,6,988,0
1068,148.49,10,servicos,mobile,9,946,0
1069,441.26,13,transporte,mobile,30,7,0
1070,82.67,19,transporte,desktop,7,2759,0
1071,72.49,3,servicos,mobile,78,1656,0
1072,26.41,19,servicos,desktop,36,443,0
1073,69.95,5,eletronicos,desktop,0,104,0
1074,15.61,0,eletronicos,desktop,48,828,0
1075,32.98,10,saude,mobile,60,1478,0
1076,115.52,7,saude,desktop,48,102,0
1077,384.1,4,servicos,mobile,45,1083,0
1078,1978.57,10,servicos,mobile,7,934,0
1079,47.22,20,servicos,mobile,58,2619,0
1080,436.52,14,saude,mobile,77,1242,0
1081,117.7,17,alimentacao,mobile,29,314,0
1082,76.22,3,saude,desktop,9,724,0
1083,144.87,1,servicos,desktop,17,2478,0
1084,96.36,8,vestuario,mobile,52,38,0
1085,101.64,18,transporte,mobile,51,400,0
1086,57.45,21,transporte,mobile,71,32,0
1087,19.34,2,servicos,atm,32,148,0
1088,16.48,11,vestuario,mobile,70,2771,0
1089,184.67,9,alimentacao,mobile,22,2972,0
1090,66.4,17,vestuario,mobile,40,2204,0
1091,46.73,4,alimentacao,desktop,52,276,0
1092,90.86,11,eletronicos,mobile,22,2095,0
1093,215.82,20,vestuario,mobile,29,2318,0
1094,109.77,11,vestuario,mobile,66,2357,0
1095,43.74,18,alimentacao,desktop,46,2241,0
1096,346.86,14,alimentacao,mobile,49,2082,0
1097,511.38,14,alimentacao,atm,49,1327,0
1098,155.09,6,vestuario,tablet,63,185,0
1099,262.7,23,saude,mobile,77,2471,0
1100,352.89,5,servicos,atm,31,2777,0
1101,312.03,22,servicos,tablet,28,1500,0
1102,176.89,23,transporte,mobile,73,1287,0
1103,173.85,12,alimentacao,desktop,38,2753,0
1104,159.43,20,servicos,mobile,74,1360,0
1105,26.92,17,eletronicos,mobile,70,1112,0
1106,194.57,17,alimentacao,mobile,58,2659,0
1107,20.26,1,eletronicos,tablet,57,2780,0
1108,37.56,3,vestuario,atm,75,614,0
1109,377.63,1,transporte,mobile,21,826,0
1110,226.84,0,alimentacao,desktop,36,939,1
1111,462.26,20,vestuario,desktop,43,479,0
1112,66.76,4,alimentacao,tablet,15,2565,0
1113,25.34,0,transporte,mobile,41,2921,0
1114,69.1,22,servicos,mobile,52,1559,0
1115,100.71,6,saude,mobile,40,2134,0
1116,98.19,19,transporte,mobile,52,1261,0
1117,313.26,23,alimentacao,mobile,8,2986,0
1118,60.5,12,eletronicos,mobile,39,2863,0
1119,132.59,22,alimentacao,mobile,74,2248,0
1120,30.34,23,servicos,tablet,20,2666,0
1121,147.72,3,servicos,mobile,36,405,0
1122,90.33,3,transporte,mobile,49,2662,1
1123,39.46,8,servicos,desktop,50,1280,1
1124,69.45,13,transporte,mobile,14,637,0
1125,73.51,18,eletronicos,desktop,9,2793,0
1126,66.88,4,saude,tablet,60,2531,0
1127,631.74,4,alimentacao,mobile,42,405,0
1128,80.78,7,transporte,mobile,72,1970,0
1129,68.84,6,servicos,mobile,79,2646,0
1130,8.96,22,eletronicos,mobile,13,2074,0
1131,33.66,9,transporte,desktop,28,1446,0
1132,67.4,20,alimentacao,mobile,65,144,0
